Pcp_File_Version=4
3
1  0.000000e+000  1.000000e+000  1.000000e+000
2 -6.000000e+000  8.000000e+000  8.000000e+000
3 -1.000000e+002  8.000000e+001  1.000000e+000
81    0    0    1 x         h      Mat  Lay      Beta           Axz            Bxz            Dxz          Temp          Conc
   25   -3.800000e+00   -1.363466e+02   1   1    0.000000e+00    1.000000e+00    1.000000e+00    1.000000e+00
   26   -4.080000e+00   -1.363466e+02   1   1    0.000000e+00    1.000000e+00    1.000000e+00    1.000000e+00
   27   -4.380000e+00   -1.363466e+02   1   1    0.000000e+00    1.000000e+00    1.000000e+00    1.000000e+00
   28   -4.680000e+00   -1.363466e+02   1   1    0.000000e+00    1.000000e+00    1.000000e+00    1.000000e+00
   29   -5.000000e+00   -1.363466e+02   1   1    0.000000e+00    1.000000e+00    1.000000e+00    1.000000e+00
   30   -5.320000e+00   -1.363466e+02   1   1    0.000000e+00    1.000000e+00    1.000000e+00    1.000000e+00
   31   -5.660000e+00   -1.363466e+02   1   1    0.000000e+00    1.000000e+00    1.000000e+00    1.000000e+00
   32   -6.000000e+00   -1.363466e+02   1   1    0.000000e+00    1.000000e+00    1.000000e+00    1.000000e+00
   33   -6.350000e+00   -1.363466e+02   1   1    0.000000e+00    1.000000e+00    1.000000e+00    1.000000e+00
   34   -6.770000e+00   -1.363466e+02   1   1    0.000000e+00    1.000000e+00    1.000000e+00    1.000000e+00
   35   -7.250000e+00   -1.363466e+02   1   1    0.000000e+00    1.000000e+00    1.000000e+00    1.000000e+00
   36   -7.790000e+00   -1.363466e+02   1   1    0.000000e+00    1.000000e+00    1.000000e+00    1.000000e+00
   37   -8.400000e+00   -1.363466e+02   1   1    0.000000e+00    1.000000e+00    1.000000e+00    1.000000e+00
   38   -9.080000e+00   -1.363466e+02   1   1    0.000000e+00    1.000000e+00    1.000000e+00    1.000000e+00
   39   -9.820000e+00   -1.363466e+02   1   1    0.000000e+00    1.000000e+00    1.000000e+00    1.000000e+00
   40   -1.060000e+01   -1.363466e+02   1   1    0.000000e+00    1.000000e+00    1.000000e+00    1.000000e+00
   41   -1.150000e+01   -1.363466e+02   1   1    0.000000e+00    1.000000e+00    1.000000e+00    1.000000e+00
   42   -1.240000e+01   -1.363466e+02   1   1    0.000000e+00    1.000000e+00    1.000000e+00    1.000000e+00
   43   -1.340000e+01   -1.363466e+02   1   1    0.000000e+00    1.000000e+00    1.000000e+00    1.000000e+00
   44   -1.450000e+01   -1.363466e+02   1   1    0.000000e+00    1.000000e+00    1.000000e+00    1.000000e+00
   45   -1.570000e+01   -1.363466e+02   1   1    0.000000e+00    1.000000e+00    1.000000e+00    1.000000e+00
   46   -1.690000e+01   -1.363466e+02   1   1    0.000000e+00    1.000000e+00    1.000000e+00    1.000000e+00
   47   -1.810000e+01   -1.363466e+02   1   1    0.000000e+00    1.000000e+00    1.000000e+00    1.000000e+00
   48   -1.940000e+01   -1.363466e+02   1   1    0.000000e+00    1.000000e+00    1.000000e+00    1.000000e+00
   49   -2.080000e+01   -1.363466e+02   1   1    0.000000e+00    1.000000e+00    1.000000e+00    1.000000e+00
   50   -2.230000e+01   -1.363466e+02   1   1    0.000000e+00    1.000000e+00    1.000000e+00    1.000000e+00
   51   -2.380000e+01   -1.363466e+02   1   1    0.000000e+00    1.000000e+00    1.000000e+00    1.000000e+00
   52   -2.540000e+01   -1.363466e+02   1   1    0.000000e+00    1.000000e+00    1.000000e+00    1.000000e+00
   53   -2.710000e+01   -1.363466e+02   1   1    0.000000e+00    1.000000e+00    1.000000e+00    1.000000e+00
   54   -2.880000e+01   -1.363466e+02   1   1    0.000000e+00    1.000000e+00    1.000000e+00    1.000000e+00
   55   -3.060000e+01   -1.363466e+02   1   1    0.000000e+00    1.000000e+00    1.000000e+00    1.000000e+00
   56   -3.240000e+01   -1.363466e+02   1   1    0.000000e+00    1.000000e+00    1.000000e+00    1.000000e+00
   57   -3.440000e+01   -1.363466e+02   1   1    0.000000e+00    1.000000e+00    1.000000e+00    1.000000e+00
   58   -3.630000e+01   -1.363466e+02   1   1    0.000000e+00    1.000000e+00    1.000000e+00    1.000000e+00
   59   -3.840000e+01   -1.363466e+02   1   1    0.000000e+00    1.000000e+00    1.000000e+00    1.000000e+00
   60   -4.050000e+01   -1.363466e+02   1   1    0.000000e+00    1.000000e+00    1.000000e+00    1.000000e+00
   61   -4.270000e+01   -1.363466e+02   1   1    0.000000e+00    1.000000e+00    1.000000e+00    1.000000e+00
   62   -4.490000e+01   -1.363466e+02   1   1    0.000000e+00    1.000000e+00    1.000000e+00    1.000000e+00
   63   -4.720000e+01   -1.363466e+02   1   1    0.000000e+00    1.000000e+00    1.000000e+00    1.000000e+00
   64   -4.960000e+01   -1.363466e+02   1   1    0.000000e+00    1.000000e+00    1.000000e+00    1.000000e+00
   65   -5.210000e+01   -1.363466e+02   1   1    0.000000e+00    1.000000e+00    1.000000e+00    1.000000e+00
   66   -5.460000e+01   -1.363466e+02   1   1    0.000000e+00    1.000000e+00    1.000000e+00    1.000000e+00
   67   -5.710000e+01   -1.363466e+02   1   1    0.000000e+00    1.000000e+00    1.000000e+00    1.000000e+00
   68   -5.980000e+01   -1.363466e+02   1   1    0.000000e+00    1.000000e+00    1.000000e+00    1.000000e+00
   69   -6.250000e+01   -1.363466e+02   1   1    0.000000e+00    1.000000e+00    1.000000e+00    1.000000e+00
   70   -6.520000e+01   -1.363466e+02   1   1    0.000000e+00    1.000000e+00    1.000000e+00    1.000000e+00
   71   -6.810000e+01   -1.363466e+02   1   1    0.000000e+00    1.000000e+00    1.000000e+00    1.000000e+00
   72   -7.100000e+01   -1.363466e+02   1   1    0.000000e+00    1.000000e+00    1.000000e+00    1.000000e+00
   73   -7.390000e+01   -1.363466e+02   1   1    0.000000e+00    1.000000e+00    1.000000e+00    1.000000e+00
   74   -7.700000e+01   -1.363466e+02   1   1    0.000000e+00    1.000000e+00    1.000000e+00    1.000000e+00
   75   -8.010000e+01   -1.363466e+02   1   1    0.000000e+00    1.000000e+00    1.000000e+00    1.000000e+00
   76   -8.320000e+01   -1.363466e+02   1   1    0.000000e+00    1.000000e+00    1.000000e+00    1.000000e+00
   77   -8.640000e+01   -1.363466e+02   1   1    0.000000e+00    1.000000e+00    1.000000e+00    1.000000e+00
   78   -8.970000e+01   -1.363466e+02   1   1    0.000000e+00    1.000000e+00    1.000000e+00    1.000000e+00
   79   -9.310000e+01   -1.363466e+02   1   1    0.000000e+00    1.000000e+00    1.000000e+00    1.000000e+00
   80   -9.650000e+01   -1.363466e+02   1   1    0.000000e+00    1.000000e+00    1.000000e+00    1.000000e+00
   81   -1.000000e+02   -1.363466e+02   1   1    0.000000e+00    1.000000e+00    1.000000e+00    1.000000e+00

    1
   32
