Code;S (cm/h^0.5);Ks (cm/hr);A (cm/hr^1.5 for 1D and cm/hr for 3D);R2;RMSE (cm);Included = 1, Excluded = 0;1D = 1, 3D =3
1; ; ; ; ; ;0; 
2; ; ; ; ; ;0; 
3; ; ; ; ; ;0; 
4; ; ; ; ; ;0; 
5; ; ; ; ; ;0; 
6; ; ; ; ; ;0; 
7; ; ; ; ; ;0; 
8; ; ; ; ; ;0; 
9; ; ; ; ; ;0; 
10; ; ; ; ; ;0; 
11; ; ; ; ; ;0; 
12; ; ; ; ; ;0; 
13; ; ; ; ; ;0; 
14; ; ; ; ; ;0; 
15; ; ; ; ; ;0; 
16; ; ; ; ; ;0; 
17; ; ; ; ; ;0; 
18; ; ; ; ; ;0; 
19; ; ; ; ; ;0; 
20; ; ; ; ; ;0; 
21; ; ; ; ; ;0; 
22; ; ; ; ; ;0; 
23; ; ; ; ; ;0; 
24; ; ; ; ; ;0; 
25; ; ; ; ; ;0; 
26; ; ; ; ; ;0; 
27; ; ; ; ; ;0; 
28; ; ; ; ; ;0; 
29; ; ; ; ; ;0; 
30; ; ; ; ; ;0; 
31; ; ; ; ; ;0; 
32; ; ; ; ; ;0; 
33; ; ; ; ; ;0; 
34; ; ; ; ; ;0; 
35; ; ; ; ; ;0; 
36; ; ; ; ; ;0; 
37; ; ; ; ; ;0; 
38; ; ; ; ; ;0; 
39; ; ; ; ; ;0; 
40; ; ; ; ; ;0; 
41; ; ; ; ; ;0; 
42; ; ; ; ; ;0; 
43; ; ; ; ; ;0; 
44; ; ; ; ; ;0; 
45; ; ; ; ; ;0; 
46; ; ; ; ; ;0; 
47; ; ; ; ; ;0; 
48; ; ; ; ; ;0; 
49; ; ; ; ; ;0; 
50; ; ; ; ; ;0; 
51; ; ; ; ; ;0; 
52; ; ; ; ; ;0; 
53; ; ; ; ; ;0; 
54; ; ; ; ; ;0; 
55; ; ; ; ; ;0; 
56; ; ; ; ; ;0; 
57; ; ; ; ; ;0; 
58; ; ; ; ; ;0; 
59; ; ; ; ; ;0; 
60; ; ; ; ; ;0; 
61; ; ; ; ; ;0; 
62; ; ; ; ; ;0; 
63; ; ; ; ; ;0; 
64; ; ; ; ; ;0; 
65; ; ; ; ; ;0; 
66; ; ; ; ; ;0; 
67; ; ; ; ; ;0; 
68; ; ; ; ; ;0; 
69; ; ; ; ; ;0; 
70; ; ; ; ; ;0; 
71; ; ; ; ; ;0; 
72; ; ; ; ; ;0; 
73; ; ; ; ; ;0; 
74; ; ; ; ; ;0; 
75; ; ; ; ; ;0; 
76; ; ; ; ; ;0; 
77; ; ; ; ; ;0; 
78; ; ; ; ; ;0; 
79; ; ; ; ; ;0; 
80; ; ; ; ; ;0; 
81; ; ; ; ; ;0; 
82; ; ; ; ; ;0; 
83; ; ; ; ; ;0; 
84; ; ; ; ; ;0; 
85; ; ; ; ; ;0; 
86; ; ; ; ; ;0; 
87; ; ; ; ; ;0; 
88; ; ; ; ; ;0; 
89; ; ; ; ; ;0; 
90; ; ; ; ; ;0; 
91; ; ; ; ; ;0; 
92; ; ; ; ; ;0; 
93; ; ; ; ; ;0; 
94; ; ; ; ; ;0; 
95; ; ; ; ; ;0; 
96; ; ; ; ; ;0; 
97; ; ; ; ; ;0; 
98; ; ; ; ; ;0; 
99; ; ; ; ; ;0; 
100; ; ; ; ; ;0; 
101; ; ; ; ; ;0; 
102; ; ; ; ; ;0; 
103; ; ; ; ; ;0; 
104; ; ; ; ; ;0; 
105; ; ; ; ; ;0; 
106; ; ; ; ; ;0; 
107; ; ; ; ; ;0; 
108; ; ; ; ; ;0; 
109; ; ; ; ; ;0; 
110; ; ; ; ; ;0; 
111; ; ; ; ; ;0; 
112; ; ; ; ; ;0; 
113; ; ; ; ; ;0; 
114; ; ; ; ; ;0; 
115; ; ; ; ; ;0; 
116; ; ; ; ; ;0; 
117; ; ; ; ; ;0; 
118; ; ; ; ; ;0; 
119; ; ; ; ; ;0; 
120; ; ; ; ; ;0; 
121; ; ; ; ; ;0; 
122; ; ; ; ; ;0; 
123; ; ; ; ; ;0; 
124; ; ; ; ; ;0; 
125; ; ; ; ; ;0; 
126; ; ; ; ; ;0; 
127; ; ; ; ; ;0; 
128; ; ; ; ; ;0; 
129; ; ; ; ; ;0; 
130; ; ; ; ; ;0; 
131; ; ; ; ; ;0; 
132; ; ; ; ; ;0; 
133; ; ; ; ; ;0; 
134; ; ; ; ; ;0; 
135; ; ; ; ; ;0; 
136;8,2E+00;3,7E+01;1,5E-08;1,000;0,160;1;1
137;9,7E+00;1,8E+01;9,0E-01;1,000;0,107;1;1
138;1,5E+01;6,9E+01;3,5E-07;1,000;0,574;1;1
139;4,3E+00;2,6E-10;2,8E-09;0,998;0,167;1;1
140;4,5E+00;9,1E-07;4,0E-01;1,000;0,086;1;1
141;4,3E+00;1,2E+00;5,6E-02;0,998;0,170;1;1
142;6,2E+01;7,1E+01;1,4E-08;0,999;1,997;1;1
143;3,9E+01;6,6E+01;2,4E-10;0,997;2,928;1;1
144;4,5E+01;7,4E+01;1,9E-10;0,999;2,130;1;1
145;1,2E+01;3,4E+01;1,3E-05;1,000;0,174;1;1
146;1,2E+01;1,8E+01;1,2E-08;1,000;0,261;1;1
147;7,6E+00;2,6E+01;1,4E-01;1,000;0,204;1;1
148;3,5E+00;2,5E+00;1,0E-01;1,000;0,068;1;1
149;1,1E+01;1,9E+01;2,2E-14;0,998;0,826;1;1
150;1,1E+01;1,9E+01;4,0E-10;0,999;0,650;1;1
151;1,1E+01;5,6E+01;1,2E-07;1,000;0,471;1;1
152;1,3E+01;3,8E+01;3,5E-11;0,999;0,640;1;1
153;1,4E+01;6,7E+01;2,1E-01;1,000;0,565;1;1
154;2,0E+01;1,0E+02;1,0E-08;1,000;0,416;1;1
155;1,1E+01;8,1E+01;1,3E-01;1,000;0,253;1;1
156;1,4E+01;7,0E+01;4,2E-08;1,000;0,672;1;1
157;1,0E+01;4,6E+01;3,7E-11;1,000;0,238;1;1
158;1,3E+01;6,2E+01;4,6E-01;1,000;0,262;1;1
159;1,0E+01;4,1E+01;9,3E-08;1,000;0,113;1;1
160;8,2E+00;1,5E+01;7,9E-01;1,000;0,107;1;1
161;4,4E+00;1,5E+01;4,4E-01;1,000;0,241;1;1
162;1,0E+01;5,1E+00;6,3E-01;1,000;0,125;1;1
163;8,3E+00;5,7E+01;2,3E-12;1,000;0,354;1;1
164;1,5E+01;8,4E+01;4,4E-14;0,999;1,233;1;1
165;1,8E+01;8,4E+01;2,1E-11;0,999;1,618;1;1
166;1,2E+01;8,8E-07;2,4E-01;0,995;0,835;1;1
167;8,4E+00;1,9E-11;5,7E-01;0,996;0,642;1;1
168;9,6E+00;1,1E-11;4,2E-01;0,998;0,413;1;1
169;6,9E+00;2,7E-08;1,4E-01;0,999;0,195;1;1
170;4,3E+00;3,4E-08;4,7E-08;0,981;0,539;1;1
171;4,6E+00;1,3E-10;8,7E-10;0,976;0,789;1;1
172;8,4E+00;3,4E-05;5,1E-01;0,998;0,374;1;1
173;5,9E+00;1,6E-09;1,0E-09;0,996;0,441;1;1
174;3,2E+00;2,9E-12;1,7E-11;0,969;0,533;1;1
175;9,0E+00;4,3E-01;7,8E-01;0,998;0,457;1;1
176;8,3E+00;8,0E+00;4,7E-01;0,998;0,575;1;1
177;1,1E+01;4,2E+00;7,8E-01;0,998;0,594;1;1
178;7,0E+00;8,0E+00;7,2E-01;0,995;0,892;1;1
179;8,5E+00;1,1E-06;1,3E+00;0,994;0,970;1;1
180;7,8E+00;5,5E-12;8,4E-01;0,992;0,827;1;1
181;9,2E+00;1,8E+01;6,9E-09;0,997;0,970;1;1
182;6,8E+00;5,1E-08;6,1E-01;0,994;0,617;1;1
183;1,4E+01;7,7E-10;2,4E-01;0,994;0,863;1;1
184;9,0E+00;4,6E-11;9,4E-02;0,975;1,229;1;1
185;1,5E+01;2,0E+01;1,2E-08;0,997;1,233;1;1
186;1,7E+01;2,1E+01;1,0E-10;0,995;2,078;1;1
187;1,0E+01;2,8E+00;8,2E-11;0,997;0,512;1;1
188;8,5E+00;9,9E-08;6,9E-01;0,999;0,207;1;1
189;7,0E+00;4,4E+00;1,8E-01;0,998;0,343;1;1
190;5,3E+00;3,9E+00;3,1E-09;0,995;0,501;1;1
191;3,6E+00;3,2E+00;1,1E-07;0,997;0,255;1;1
192;4,6E+00;7,6E-07;6,4E-09;0,999;0,106;1;1
193;1,4E+00;4,7E-08;3,3E-07;0,984;0,170;1;1
194;7,9E+00;7,9E+00;6,6E-08;0,997;0,561;1;1
195;8,1E+00;8,8E+00;1,3E-12;0,997;0,573;1;1
196;9,5E+00;9,4E-12;1,3E-11;0,994;0,939;1;1
197;8,3E+00;2,5E+00;1,6E-09;0,998;0,339;1;1
198;9,9E+00;9,7E-12;1,6E-11;0,998;0,518;1;1
199;5,1E+00;1,3E+00;3,6E-01;0,999;0,178;1;1
200;5,0E+00;6,3E+00;2,7E-08;0,999;0,238;1;1
201;6,2E+00;3,8E-06;4,2E-02;0,995;0,406;1;1
202;1,1E+01;1,3E-08;3,7E-08;0,992;1,099;1;1
203;9,6E+00;1,8E+00;9,7E-10;0,999;0,272;1;1
204;9,1E+00;8,4E-13;1,6E-09;0,993;0,745;1;1
205;2,2E+01;1,1E+01;1,1E-13;0,993;2,284;1;1
206;4,4E+01;1,3E-11;9,1E-14;0,988;3,855;1;1
207;2,1E+01;6,4E+00;1,5E-10;0,983;2,996;1;1
208;5,8E+00;2,0E+00;8,0E-01;0,995;0,647;1;1
209;4,0E+00;5,5E+00;3,8E-01;0,996;0,486;1;1
210;6,9E+00;1,1E+01;1,5E-08;0,997;0,685;1;1
211;6,4E+00;1,7E-10;6,6E-13;0,957;1,293;1;1
212;1,6E+01;4,7E-10;4,2E-10;0,995;0,748;1;1
213;6,2E+00;7,6E-10;2,2E-12;0,959;1,198;1;1
214;3,6E+00;3,5E-10;7,1E-10;0,969;0,735;1;1
215;6,3E+00;1,0E-05;1,5E-01;0,997;0,276;1;1
216;6,4E+00;1,7E-10;6,6E-13;0,957;1,293;1;1
217;1,2E+01;5,8E-10;1,3E-12;0,998;0,348;1;1
218;9,0E+00;1,7E-07;3,8E-09;0,998;0,311;1;1
219;9,5E+00;3,6E-11;6,0E-11;0,993;0,649;1;1
220;8,5E+00;3,3E+00;5,9E-01;1,000;0,172;1;1
221;8,8E+00;7,0E+00;8,3E-09;1,000;0,129;1;1
222;9,7E+00;1,2E+01;6,2E-12;1,000;0,251;1;1
223;5,5E+00;5,1E-09;5,1E-09;0,989;0,665;1;1
224;5,4E+00;2,9E-09;3,6E-09;0,987;0,740;1;1
225;6,9E+00;4,0E-01;2,0E-10;0,998;0,204;1;1
226;4,4E+00;1,7E+00;1,5E-08;0,997;0,222;1;1
227;4,4E+00;1,3E+00;2,0E-08;0,997;0,227;1;1
228;5,9E+00;1,3E-08;1,9E-09;0,995;0,310;1;1
229;8,8E+00;3,0E-09;7,4E-09;0,982;1,246;1;1
230;1,4E+01;4,5E-13;5,6E-02;0,998;0,509;1;1
231;5,3E+00;1,0E-12;1,2E-12;0,989;0,515;1;1
232;4,3E+00;1,1E-09;2,5E-09;0,918;1,218;1;1
233;5,7E+00;5,2E-10;1,1E-08;0,996;0,446;1;1
234;9,4E+00;8,0E-08;6,2E-09;0,996;0,426;1;1
235;1,0E+01;2,6E+00;6,7E-10;0,999;0,285;1;1
236;6,0E+00;4,6E-11;5,8E-11;0,966;1,084;1;1
237;6,5E+00;6,3E-10;4,3E-12;0,959;1,147;1;1
238;1,8E+01;5,6E-11;1,4E-01;0,994;1,054;1;1
239;2,3E+01;5,6E-09;4,7E-01;0,999;0,660;1;1
240;1,6E+01;3,1E-13;2,5E-01;0,978;1,721;1;1
241;1,7E+01;2,7E+01;5,7E-13;0,999;0,616;1;1
242;9,8E+00;3,4E+00;9,9E-01;0,999;0,253;1;1
243;1,4E+01;1,4E+01;1,3E-07;0,999;0,420;1;1
244;8,3E+00;1,9E-06;7,6E-01;0,999;0,284;1;1
245;8,4E+00;7,5E-10;1,6E+00;0,996;0,577;1;1
246;4,8E+00;7,5E+00;7,5E-01;0,997;0,478;1;1
247;1,4E+01;3,8E-07;1,4E+00;0,999;0,358;1;1
248;1,4E+01;3,1E+00;2,4E-07;0,999;0,392;1;1
249;1,1E+01;1,5E-09;2,5E-11;0,968;1,960;1;1
250;4,4E+00;1,3E-08;1,8E-08;0,785;1,495;1;1
251;1,1E+01;6,3E-09;1,1E-10;0,979;1,866;1;1
252;6,4E+00;2,3E-09;4,2E-11;0,564;3,143;1;1
253;4,9E+00;4,5E-01;1,4E-01;0,995;0,255;1;1
254;2,7E+00;1,1E-09;5,4E-02;0,991;0,193;1;1
255;1,0E+01;3,8E-07;3,3E-01;0,986;0,848;1;1
256;4,4E+00;2,1E+00;2,0E-06;0,996;0,221;1;1
257;6,2E+00;4,7E-08;2,5E-01;0,987;0,579;1;1
258;7,5E+00;6,5E+00;5,0E-11;0,998;0,357;1;1
259;1,5E+00;1,2E-08;2,0E-02;0,997;0,058;1;1
260;1,2E+00;4,9E-08;8,1E-07;0,993;0,088;1;1
261;1,2E+00;7,9E-01;4,9E-07;0,998;0,058;1;1
262;2,1E+00;2,0E-13;8,8E-13;0,977;0,273;1;1
263;2,2E+00;3,5E-08;6,4E-08;0,983;0,262;1;1
264;1,4E+00;2,8E-09;4,6E-09;0,946;0,296;1;1
265;1,5E+01;7,0E+00;3,4E-06;1,000;0,297;1;1
266;2,4E+00;9,9E+00;2,2E-07;1,000;0,098;1;1
267;6,6E+00;6,8E+00;2,4E-07;1,000;0,134;1;1
268;5,8E+00;3,3E-07;3,9E-01;0,999;0,210;1;1
269;1,8E+00;7,0E-08;8,2E-02;0,997;0,087;1;1
270;2,6E+00;5,2E-09;2,0E-08;0,996;0,184;1;1
271;9,6E+00;4,0E+00;1,8E-11;0,998;0,437;1;1
272;9,1E+00;6,8E+00;2,9E-11;0,986;1,452;1;1
273;1,4E+01;4,6E-11;4,1E-14;0,979;1,613;1;1
274;1,3E+01;8,6E+00;8,3E-12;0,998;0,727;1;1
275;1,9E+01;8,7E+00;2,7E-14;0,993;1,729;1;1
276;1,8E+01;7,5E+00;1,9E-09;0,995;1,402;1;1
277;4,7E+00;2,8E-13;1,7E-12;0,999;0,220;1;1
278;5,1E+00;1,7E-11;4,5E-11;0,998;0,191;1;1
279;3,8E+00;1,9E+00;4,8E-08;0,999;0,155;1;1
280;3,4E+00;1,8E+00;2,5E-14;0,996;0,234;1;1
281;5,1E+00;4,3E+00;4,0E-08;0,998;0,310;1;1
282;6,2E+00;4,0E-11;1,4E-12;0,992;0,527;1;1
283;8,7E+00;3,1E-13;1,8E-12;0,991;0,870;1;1
284;1,0E+01;9,7E-12;1,2E-01;0,990;0,897;1;1
285;5,1E+00;2,7E-12;2,2E-07;0,984;0,571;1;1
286;6,7E+00;2,1E-10;3,6E-07;0,996;0,407;1;1
287;4,9E+00;2,6E-09;6,0E-11;0,981;0,893;1;1
288;3,6E+00;2,0E-12;1,0E-11;0,983;0,644;1;1
289;7,9E+00;4,4E-01;1,4E-04;0,998;0,268;1;1
290;5,8E+00;6,9E+00;2,8E-08;0,997;0,436;1;1
291;3,7E+00;6,9E+00;5,4E-08;0,995;0,500;1;1
292;7,7E+00;8,3E+00;1,4E-09;0,998;0,471;1;1
293;9,2E+00;6,1E+00;2,3E-11;0,998;0,439;1;1
294;9,5E+00;5,1E+00;6,2E-09;0,999;0,364;1;1
295; ; ; ; ; ;0; 
296; ; ; ; ; ;0; 
297; ; ; ; ; ;0; 
298; ; ; ; ; ;0; 
299; ; ; ; ; ;0; 
300; ; ; ; ; ;0; 
301; ; ; ; ; ;0; 
302; ; ; ; ; ;0; 
303; ; ; ; ; ;0; 
304; ; ; ; ; ;0; 
305; ; ; ; ; ;0; 
306; ; ; ; ; ;0; 
307; ; ; ; ; ;0; 
308; ; ; ; ; ;0; 
309; ; ; ; ; ;0; 
310; ; ; ; ; ;0; 
311; ; ; ; ; ;0; 
312; ; ; ; ; ;0; 
313; ; ; ; ; ;0; 
314; ; ; ; ; ;0; 
315; ; ; ; ; ;0; 
316; ; ; ; ; ;0; 
317; ; ; ; ; ;0; 
318;9,5E+00;2,9E-07;1,2E-01;0,984;0,623;1;1
319;7,3E+00;3,4E-12;8,9E-12;0,987;0,468;1;1
320;2,9E+00;5,9E-11;4,0E-11;0,984;0,161;1;1
321;9,9E+00;8,0E-11;1,6E+00;0,982;0,923;1;1
322;5,6E+00;5,9E-09;5,1E-09;0,971;0,512;1;1
323;1,4E+01;3,7E+01;2,0E-11;0,997;1,193;1;1
324;8,9E+00;1,3E+01;7,6E-11;0,998;0,482;1;1
325;3,6E+01;2,0E+01;3,0E-12;0,999;1,072;1;1
326;1,6E+00;1,2E+01;6,7E-10;0,999;0,133;1;1
327;3,3E+00;5,3E+01;1,2E-09;0,998;0,944;1;1
328;1,3E+01;9,1E+01;5,8E-01;0,999;1,240;1;1
329;4,6E+00;1,2E+02;3,4E-14;0,999;1,166;1;1
330;1,2E+01;8,3E-05;7,9E+00;0,996;1,283;1;1
331;4,2E+01;1,3E+01;2,6E-10;0,993;2,763;1;1
332;2,9E+01;3,4E+01;1,8E-12;0,993;2,486;1;1
333;1,6E+01;1,6E+01;1,6E-08;0,996;1,069;1;1
334;1,1E+00;1,1E+01;1,1E-10;0,997;0,249;1;1
335;3,8E+01;1,0E+02;2,8E-11;1,000;0,913;1;1
336;5,3E+01;1,1E+02;1,1E-11;0,999;1,704;1;1
337;5,8E+01;1,0E+01;2,0E-12;0,998;1,192;1;1
338;2,7E+01;4,2E+01;5,8E-12;0,999;0,796;1;1
339;3,5E+01;6,2E+01;8,6E-12;0,999;0,765;1;1
340;2,9E+01;5,5E+01;2,3E-13;0,999;0,892;1;1
341;4,5E+01;1,8E+02;2,5E-08;0,997;3,911;1;1
342;3,6E+01;1,4E+02;2,2E-08;0,998;2,763;1;1
343;5,8E+01;3,0E+01;1,2E-08;0,996;2,445;1;1
344;1,7E+01;1,9E+01;5,1E-11;0,997;0,878;1;1
345;6,5E+00;3,3E+01;8,9E-09;0,998;0,601;1;1
346;6,9E+00;9,9E+00;7,6E-08;0,997;0,372;1;1
347;2,5E+01;5,1E+01;3,0E-14;0,999;0,716;1;1
348;3,6E+00;5,5E-10;2,2E+00;0,999;0,182;1;1
349;5,8E+00;5,1E+00;2,0E-10;0,999;0,172;1;1
350;7,1E+00;3,9E+01;1,7E-07;0,999;0,321;1;1
351;4,3E+00;9,2E+00;2,2E-06;0,997;0,304;1;1
352;9,0E+00;1,7E+01;2,9E-07;0,999;0,302;1;1
353;4,0E+01;3,9E+01;4,2E-10;0,998;1,520;1;1
354;3,6E+01;3,8E+01;9,6E-13;0,998;1,735;1;1
355;2,6E+01;6,6E+01;4,0E-14;0,998;1,747;1;1
356;3,4E+01;7,5E+01;3,3E-09;0,996;2,655;1;1
357;1,9E+01;4,6E+01;2,2E-14;0,999;0,861;1;1
358;2,9E+01;3,3E+01;4,6E-11;0,993;1,875;1;1
359;6,3E+01;7,1E+01;7,7E-12;0,999;2,144;1;1
360;5,4E+01;1,5E+01;1,8E-09;0,993;3,041;1;1
361;2,9E+01;4,3E+01;9,2E-09;0,999;0,806;1;1
362;3,2E+01;4,0E+01;1,4E-12;0,997;1,743;1;1
363;3,6E+01;4,6E+01;4,1E-10;0,997;1,963;1;1
364;1,9E+01;2,4E+01;1,7E-01;0,999;0,547;1;1
365;5,5E+00;3,1E+01;4,5E-09;0,998;0,638;1;1
366;2,6E+01;3,7E+01;2,6E-14;0,997;1,554;1;1
367;1,3E+01;4,1E+01;7,2E-14;0,998;0,858;1;1
368;6,0E+01;4,1E+01;3,5E-14;0,992;5,124;1;1
369;2,3E+01;2,5E+01;7,8E-08;0,998;1,007;1;1
370;3,5E+01;4,7E+01;2,9E-14;0,999;1,291;1;1
371;1,5E+00;1,4E+01;8,1E-02;1,000;0,084;1;1
372;1,1E+00;9,3E+00;5,1E-01;0,998;0,180;1;1
373;8,1E+00;3,3E+01;9,1E-01;0,999;0,622;1;1
374;2,6E+01;1,9E+01;1,2E-08;0,998;0,855;1;1
375;2,6E+01;3,4E+01;3,9E-11;0,999;0,953;1;1
376;9,9E+00;2,8E+01;1,9E-07;0,999;0,364;1;1
377; ; ; ; ; ;0; 
378; ; ; ; ; ;0; 
379; ; ; ; ; ;0; 
380; ; ; ; ; ;0; 
381; ; ; ; ; ;0; 
382; ; ; ; ; ;0; 
383; ; ; ; ; ;0; 
384; ; ; ; ; ;0; 
385; ; ; ; ; ;0; 
386; ; ; ; ; ;0; 
387; ; ; ; ; ;0; 
388; ; ; ; ; ;0; 
389; ; ; ; ; ;0; 
390; ; ; ; ; ;0; 
391; ; ; ; ; ;0; 
392; ; ; ; ; ;0; 
393; ; ; ; ; ;0; 
394; ; ; ; ; ;0; 
395; ; ; ; ; ;0; 
396; ; ; ; ; ;0; 
397; ; ; ; ; ;0; 
398; ; ; ; ; ;0; 
399; ; ; ; ; ;0; 
400; ; ; ; ; ;0; 
401; ; ; ; ; ;0; 
402; ; ; ; ; ;0; 
403; ; ; ; ; ;0; 
404; ; ; ; ; ;0; 
405; ; ; ; ; ;0; 
406; ; ; ; ; ;0; 
407; ; ; ; ; ;0; 
408; ; ; ; ; ;0; 
409; ; ; ; ; ;0; 
410; ; ; ; ; ;0; 
411; ; ; ; ; ;0; 
412; ; ; ; ; ;0; 
413; ; ; ; ; ;0; 
414; ; ; ; ; ;0; 
415; ; ; ; ; ;0; 
416; ; ; ; ; ;0; 
417; ; ; ; ; ;0; 
418; ; ; ; ; ;0; 
419; ; ; ; ; ;0; 
420; ; ; ; ; ;0; 
421; ; ; ; ; ;0; 
422; ; ; ; ; ;0; 
423; ; ; ; ; ;0; 
424; ; ; ; ; ;0; 
425; ; ; ; ; ;0; 
426; ; ; ; ; ;0; 
427;3,9E+00;5,1E+01;8,7E-09;1,000;0,417;1;1
428;9,0E+00;4,7E+01;2,8E-09;0,997;1,198;1;1
429;9,9E+00;2,9E+01;9,7E-13;1,000;0,386;1;1
430;8,3E+00;3,9E+01;9,5E-10;1,000;0,441;1;1
431;1,9E+00;1,8E+01;1,8E-01;1,000;0,089;1;1
432;3,6E+00;2,9E+01;2,3E-12;0,999;0,410;1;1
433;1,1E+01;1,9E+01;4,7E-10;0,998;0,650;1;1
434;1,5E+01;1,9E+01;2,3E-14;0,998;0,892;1;1
435;2,9E+01;2,6E-10;2,7E-11;0,974;3,222;1;1
436;3,2E+01;2,5E-10;1,1E-10;0,988;2,218;1;1
437;7,7E+00;4,8E-13;4,2E-13;0,972;0,809;1;1
438;1,0E+01;2,0E-08;4,2E-08;0,995;0,450;1;1
439;1,7E+01;2,2E-08;1,3E-09;0,991;0,977;1;1
440;1,2E+01;2,9E+01;1,7E-11;0,999;0,661;1;1
441;4,5E+01;3,7E+01;7,8E-11;0,997;2,370;1;1
442;1,1E+01;4,6E+01;1,1E-11;0,999;0,620;1;1
443;9,6E+00;5,5E+01;8,0E-11;0,998;1,069;1;1
444;1,5E+01;3,3E+01;7,7E-13;0,997;1,231;1;1
445;2,1E+01;4,8E+01;1,8E-10;0,997;1,711;1;1
446;2,6E+01;3,8E+01;2,4E-14;0,998;1,544;1;1
447;1,6E+01;7,0E-11;5,7E-13;0,874;3,850;1;1
448;1,5E+01;1,8E-11;8,5E-13;0,976;1,399;1;1
449;2,1E+01;4,4E-13;2,7E-13;0,935;3,282;1;1
450;1,5E+01;1,3E-09;1,3E-08;0,998;0,490;1;1
451;2,3E+01;2,2E-14;2,2E-14;0,996;0,883;1;1
452;5,9E+00;1,4E+01;2,5E-01;0,999;0,215;1;1
453;1,0E+01;1,5E+01;1,1E-07;0,999;0,485;1;1
454;7,8E+00;1,3E+01;1,2E-08;0,998;0,406;1;1
455;3,3E+01;3,7E-09;1,7E-11;0,991;2,022;1;1
456;2,9E+01;1,3E+01;7,1E-12;0,994;2,039;1;1
457;1,0E+01;3,5E+01;1,7E-10;0,999;0,513;1;1
458;4,1E+00;3,7E+01;1,1E-09;1,000;0,201;1;1
459;1,0E+01;1,6E+01;6,5E-01;1,000;0,285;1;1
460;6,8E+00;4,9E+01;1,1E-08;1,000;0,327;1;1
461;5,7E+00;2,9E+01;6,3E-09;1,000;0,240;1;1
462;8,6E+00;3,2E+01;3,6E-12;0,999;0,613;1;1
463;8,6E+00;3,6E+01;3,0E-14;0,999;0,634;1;1
464;9,1E+00;2,1E+01;9,7E-09;0,997;0,794;1;1
465;1,8E+01;1,6E+01;1,7E-10;0,994;1,415;1;1
466;7,4E+00;7,6E+00;8,9E-01;0,998;0,367;1;1
467;2,0E+01;1,1E+00;2,5E+01;0,998;0,366;1;3
468;4,3E+00;6,7E-02;8,8E-02;0,998;0,082;1;3
469;7,4E+00;2,2E+00;3,7E+00;0,998;0,200;1;3
470;1,4E+01;2,2E-11;3,9E-11;0,990;0,316;1;3
471;2,1E+01;8,9E-10;1,6E-09;0,994;0,194;1;3
472;8,3E+00;5,0E+00;6,3E-01;0,998;0,204;1;3
473;4,1E+00;1,5E-01;2,0E-01;0,997;0,118;1;3
474;4,0E+00;4,8E-01;6,5E-01;0,999;0,099;1;3
475;7,6E+00;3,9E-01;6,3E-01;0,998;0,152;1;3
476;1,6E+01;2,3E-06;4,3E-06;0,998;0,202;1;3
477;1,1E+01;5,7E-01;1,0E+00;0,998;0,195;1;3
478;1,7E+01;2,0E+00;4,0E+00;0,997;0,233;1;3
479;9,9E+00;2,0E+00;5,6E+00;0,999;0,187;1;3
480;8,8E+00;4,8E+00;1,1E+00;0,998;0,446;1;3
481;2,4E+01;6,4E+00;7,2E-01;0,997;0,274;1;3
482;3,0E+01;2,9E+01;2,4E+01;0,997;0,338;1;3
483;1,8E+01;6,5E+01;5,8E+01;0,990;0,508;1;3
484;2,0E+01;1,9E+01;9,0E+00;0,997;0,575;1;3
485;1,0E+01;2,8E+00;7,0E-01;0,999;0,175;1;3
486;8,0E+00;2,8E+00;5,0E+00;0,999;0,192;1;3
487;5,7E+00;5,0E-08;7,3E-08;0,994;0,212;1;3
488;1,2E+01;4,7E-07;1,1E-07;0,990;0,359;1;3
489;2,6E-14;3,0E-01;1,7E+00;0,649;0,397;1;3
490;5,7E-11;5,4E-01;5,8E-01;0,459;0,634;1;3
491;8,6E-08;7,0E-01;7,3E-01;0,855;0,181;1;3
492;2,3E-12;1,1E+00;1,1E+00;0,804;0,464;1;3
493;5,9E-13;4,6E-01;5,2E-01;0,819;0,242;1;3
494;5,1E-06;1,6E-01;1,6E-01;0,942;0,055;1;3
495;8,6E-09;8,2E-01;9,5E-01;0,922;0,267;1;3
496;7,8E-08;6,9E-01;8,2E-01;0,739;0,384;1;3
497;3,7E-08;4,6E-01;5,4E-01;0,963;0,101;1;3
498;6,2E-09;9,1E-01;1,0E+00;0,941;0,258;1;3
499;3,2E-12;3,2E+00;9,0E-02;0,887;0,243;1;3
500;2,9E-11;6,7E-01;8,0E-01;0,853;0,314;1;3
501;6,6E-03;6,3E-01;7,0E-01;0,958;0,136;1;3
502;8,3E-10;6,8E-01;7,2E-01;0,665;0,389;1;3
503;3,2E-09;8,4E-01;9,7E-01;0,935;0,221;1;3
504;2,3E-08;1,2E-03;1,9E+00;0,898;0,245;1;3
505;1,2E-08;5,7E-01;6,5E-01;0,978;0,111;1;3
506;2,7E+01;2,7E+02;2,6E+02;1,000;0,557;1;3
507;3,0E+01;2,5E+02;7,1E+01;0,999;0,402;1;3
508;3,2E+01;3,6E+01;3,7E+02;0,999;2,207;1;3
509;2,7E+01;1,3E+02;1,9E+02;0,999;1,921;1;3
510;6,2E+01;2,7E+02;1,9E+02;0,998;1,166;1;3
